Tanggal,Terakhir,Pembukaan,Tertinggi,Terendah,Vol.,Perubahan%,day,week,month,year
2020-10-27,213.25,211.59,214.67,210.33,36.7,1.51,27,44,10,2020
2020-10-28,202.68,207.67,208.84,202.1,51.2,-4.96,28,44,10,2020
2020-10-29,204.72,204.07,207.36,203.37,31.43,1.01,29,44,10,2020
2020-10-30,202.47,203.5,204.29,199.62,36.98,-1.1,30,44,10,2020
2020-11-02,202.33,204.29,205.28,200.12,30.84,-0.07,2,45,11,2020
2020-11-03,206.43,203.89,208.12,203.12,27.51,2.03,3,45,11,2020
2020-11-04,216.39,214.02,218.32,212.42,42.31,4.82,4,45,11,2020
2020-11-05,223.29,222.04,224.12,221.15,36.08,3.19,5,45,11,2020
2020-11-06,223.72,222.26,224.36,218.03,25.23,0.19,6,45,11,2020
2020-11-09,218.39,224.44,228.12,217.88,44.39,-2.38,9,46,11,2020
2020-11-10,211.01,214.5,216.5,209.72,44.05,-3.38,10,46,11,2020
2020-11-11,216.55,212.39,218.04,212.2,29.44,2.63,11,46,11,2020
2020-11-12,215.44,217.21,219.11,214.46,21.62,-0.51,12,46,11,2020
2020-11-13,216.51,216.36,217.42,214.16,18.63,0.5,13,46,11,2020
2020-11-16,217.23,214.87,217.74,214.52,24.95,0.33,16,47,11,2020
2020-11-17,214.46,216.1,217.68,214.08,24.15,-1.28,17,47,11,2020
2020-11-18,211.08,213.65,215.17,210.93,28.37,-1.58,18,47,11,2020
2020-11-19,212.42,211.38,213.03,209.93,24.79,0.63,19,47,11,2020
2020-11-20,210.39,212.2,213.28,210.0,22.84,-0.96,20,47,11,2020
2020-11-23,210.11,210.95,212.29,208.16,25.68,-0.13,23,48,11,2020
2020-11-24,213.86,209.59,214.25,208.86,33.98,1.78,24,48,11,2020
2020-11-25,213.87,215.11,215.29,212.46,21.01,0.0,25,48,11,2020
2020-11-27,215.23,214.85,216.27,214.04,14.51,0.64,27,48,11,2020
2020-11-30,214.07,214.1,214.76,210.84,33.06,-0.54,30,49,11,2020
2020-12-01,216.21,214.51,217.32,213.35,30.93,1.0,1,49,12,2020
2020-12-02,215.37,214.88,215.47,212.8,23.72,-0.39,2,49,12,2020
2020-12-03,214.24,214.61,216.38,213.65,25.12,-0.52,3,49,12,2020
2020-12-04,214.36,214.22,215.38,213.18,24.67,0.06,4,49,12,2020
2020-12-07,214.29,214.37,215.54,212.99,24.62,-0.03,7,50,12,2020
2020-12-08,216.01,213.97,216.95,212.89,23.28,0.8,8,50,12,2020
2020-12-09,211.8,215.16,215.22,211.21,32.44,-1.95,9,50,12,2020
2020-12-10,210.52,211.77,213.08,210.36,26.47,-0.6,10,50,12,2020
2020-12-11,213.26,210.05,213.32,209.11,30.98,1.3,11,50,12,2020
2020-12-14,214.2,213.1,216.21,212.88,28.8,0.44,14,51,12,2020
2020-12-15,214.13,215.16,215.42,212.24,27.02,-0.03,15,51,12,2020
2020-12-16,219.28,214.75,220.11,214.72,35.02,2.41,16,51,12,2020
2020-12-17,219.42,219.87,220.89,217.92,32.52,0.06,17,51,12,2020
2020-12-18,218.59,218.59,219.69,216.02,63.35,-0.38,18,51,12,2020
2020-12-21,222.59,217.55,224.0,217.28,37.18,1.83,21,52,12,2020
2020-12-22,223.94,222.69,225.63,221.85,22.64,0.61,22,52,12,2020
2020-12-23,221.02,223.11,223.56,220.8,18.7,-1.3,23,52,12,2020
2020-12-24,222.75,221.42,223.61,221.2,10.55,0.78,24,52,12,2020
2020-12-28,224.96,224.45,226.03,223.02,17.93,0.99,28,53,12,2020
2020-12-29,224.15,226.31,227.18,223.58,17.4,-0.36,29,53,12,2020
2020-12-30,221.68,225.23,225.63,221.47,20.27,-1.1,30,53,12,2020
2020-12-31,222.42,221.7,223.0,219.68,20.94,0.33,31,53,12,2020
2021-01-04,217.69,222.53,223.0,214.81,37.13,-2.13,4,1,1,2021
2021-01-05,217.9,217.26,218.52,215.7,23.82,0.1,5,1,1,2021
2021-01-06,212.25,212.17,216.49,211.94,35.93,-2.59,6,1,1,2021
2021-01-07,218.29,214.04,219.34,213.71,27.69,2.85,7,1,1,2021
2021-01-08,219.62,218.68,220.58,217.03,22.96,0.61,8,1,1,2021
2021-01-11,217.49,218.47,218.91,216.73,23.05,-0.97,11,2,1,2021
2021-01-12,214.93,216.5,217.1,213.32,23.25,-1.18,12,2,1,2021
2021-01-13,216.34,214.02,216.76,213.93,20.09,0.66,13,2,1,2021
2021-01-14,213.02,215.91,217.46,212.74,29.35,-1.53,14,2,1,2021
2021-01-15,212.65,213.52,214.51,212.03,31.75,-0.17,15,2,1,2021
2021-01-19,216.44,213.75,216.98,212.63,30.48,1.78,19,3,1,2021
2021-01-20,224.34,217.7,225.79,217.29,37.78,3.65,20,3,1,2021
2021-01-21,224.97,224.7,226.3,222.42,30.75,0.28,21,3,1,2021
2021-01-22,225.95,227.08,230.07,225.8,30.17,0.44,22,3,1,2021
2021-01-25,229.53,229.12,229.78,224.22,33.15,1.58,25,4,1,2021
2021-01-26,232.33,231.86,234.18,230.08,49.17,1.22,26,4,1,2021
2021-01-27,232.9,238.0,240.44,230.14,69.87,0.25,27,4,1,2021
2021-01-28,238.93,235.61,242.64,235.09,49.11,2.59,28,4,1,2021
2021-01-29,231.96,235.99,238.02,231.35,42.5,-2.92,29,4,1,2021
2021-02-01,239.65,235.06,242.5,232.43,33.31,3.32,1,5,2,2021
2021-02-02,239.51,241.3,242.31,238.69,25.92,-0.06,2,5,2,2021
2021-02-03,243.0,239.57,245.09,239.26,27.16,1.46,3,5,2,2021
2021-02-04,242.01,242.66,243.24,240.37,25.3,-0.41,4,5,2,2021
2021-02-05,242.2,242.23,243.28,240.42,18.05,0.08,5,5,2,2021
2021-02-08,242.47,243.15,243.68,240.81,22.21,0.11,8,6,2,2021
2021-02-09,243.77,241.87,244.76,241.38,23.56,0.54,9,6,2,2021
2021-02-10,242.82,245.0,245.92,240.89,22.19,-0.39,10,6,2,2021
2021-02-11,244.49,244.78,245.15,242.15,15.75,0.69,11,6,2,2021
2021-02-12,244.99,243.93,245.3,242.73,16.56,0.2,12,6,2,2021
2021-02-16,243.7,245.03,246.13,242.92,26.73,-0.53,16,7,2,2021
2021-02-17,244.2,241.32,244.31,240.94,21.67,0.21,17,7,2,2021
2021-02-18,243.79,241.8,243.93,240.86,16.93,-0.17,18,7,2,2021
2021-02-19,240.97,243.75,243.86,240.18,25.26,-1.16,19,7,2,2021
2021-02-22,234.51,237.42,237.93,232.4,36.45,-2.68,22,8,2,2021
2021-02-23,233.27,230.32,234.83,228.73,30.23,-0.53,23,8,2,2021
2021-02-24,234.55,230.01,235.2,229.0,26.34,0.55,24,8,2,2021
2021-02-25,228.99,232.08,234.59,227.88,39.54,-2.37,25,8,2,2021
2021-02-26,232.38,231.53,235.37,229.54,37.82,1.48,26,8,2,2021
2021-03-01,236.94,235.9,237.47,233.15,25.33,1.96,1,9,3,2021
2021-03-02,233.87,237.01,237.3,233.45,22.81,-1.3,2,9,3,2021
2021-03-03,227.56,232.16,233.58,227.26,34.03,-2.7,3,9,3,2021
2021-03-04,226.73,226.74,232.49,224.26,44.73,-0.36,4,9,3,2021
2021-03-05,231.6,229.52,233.27,226.46,41.87,2.15,5,9,3,2021
2021-03-08,227.39,231.37,233.37,227.13,35.27,-1.82,8,10,3,2021
2021-03-09,233.78,232.88,235.38,231.67,33.08,2.81,9,10,3,2021
2021-03-10,232.42,237.0,237.0,232.04,29.75,-0.58,10,10,3,2021
2021-03-11,237.13,234.96,239.17,234.31,29.91,2.03,11,10,3,2021
2021-03-12,235.75,234.01,235.82,233.23,22.65,-0.58,12,10,3,2021
2021-03-15,234.81,234.96,235.19,231.81,26.04,-0.4,15,11,3,2021
2021-03-16,237.71,236.28,240.06,235.94,28.09,1.24,16,11,3,2021
2021-03-17,237.04,236.15,238.55,233.23,29.56,-0.28,17,11,3,2021
2021-03-18,230.72,232.56,234.19,230.33,34.85,-2.67,18,11,3,2021
2021-03-19,230.35,231.02,232.47,229.35,46.43,-0.16,19,11,3,2021
2021-03-22,235.99,230.27,236.9,230.14,30.13,2.45,22,12,3,2021
2021-03-23,237.58,237.49,241.05,237.07,31.64,0.67,23,12,3,2021
2021-03-24,235.46,237.84,238.0,235.32,25.62,-0.89,24,12,3,2021
2021-03-25,232.34,235.3,236.94,231.57,34.06,-1.33,25,12,3,2021
2021-03-26,236.48,231.55,236.71,231.55,25.48,1.78,26,12,3,2021
2021-03-29,235.24,236.59,236.8,231.88,25.23,-0.52,29,13,3,2021
2021-03-30,231.85,233.53,233.85,231.1,24.79,-1.44,30,13,3,2021
2021-03-31,235.77,232.91,239.1,232.39,43.62,1.69,31,13,3,2021
2021-04-01,242.35,238.47,242.84,238.05,30.34,2.79,1,13,4,2021
2021-04-05,249.07,242.76,249.96,242.7,36.91,2.77,5,14,4,2021
2021-04-06,247.86,247.61,249.4,246.88,22.93,-0.49,6,14,4,2021
2021-04-07,249.9,247.81,250.93,247.19,22.72,0.82,7,14,4,2021
2021-04-08,253.25,252.77,254.14,252.0,23.63,1.34,8,14,4,2021
2021-04-09,255.85,252.87,255.99,252.44,24.33,1.03,9,14,4,2021
2021-04-12,255.91,254.71,257.67,254.62,27.15,0.02,12,15,4,2021
2021-04-13,258.49,257.26,259.19,256.83,23.84,1.01,13,15,4,2021
2021-04-14,255.59,257.48,258.83,255.16,23.07,-1.12,14,15,4,2021
2021-04-15,259.5,257.93,259.93,257.73,25.63,1.53,15,15,4,2021
2021-04-16,260.74,259.47,261.0,257.6,24.88,0.48,16,15,4,2021
2021-04-19,258.74,260.19,261.48,257.82,23.21,-0.77,19,16,4,2021
2021-04-20,258.26,257.82,260.2,256.84,19.72,-0.19,20,16,4,2021
2021-04-21,260.58,258.94,260.68,257.25,24.03,0.9,21,16,4,2021
2021-04-22,257.17,260.21,261.78,255.64,25.61,-1.31,22,16,4,2021
2021-04-23,261.15,257.88,261.51,257.27,21.5,1.55,23,16,4,2021
2021-04-26,261.55,261.66,262.44,260.17,19.76,0.15,26,17,4,2021
2021-04-27,261.97,261.58,263.19,260.12,31.01,0.16,27,17,4,2021
2021-04-28,254.56,256.08,256.54,252.95,46.9,-2.83,28,17,4,2021
2021-04-29,252.51,255.46,256.1,249.0,40.59,-0.81,29,17,4,2021
2021-04-30,252.18,249.74,253.08,249.6,30.95,-0.13,30,17,4,2021
2021-05-03,251.86,253.4,254.35,251.12,19.63,-0.13,3,18,5,2021
2021-05-04,247.79,250.97,251.21,245.76,32.76,-1.62,4,18,5,2021
2021-05-05,246.47,249.06,249.5,245.82,21.9,-0.53,5,18,5,2021
2021-05-06,249.73,246.45,249.86,244.69,26.49,1.32,6,18,5,2021
2021-05-07,252.46,252.15,254.3,251.17,27.03,1.09,7,18,5,2021
2021-05-10,247.18,250.87,251.73,247.12,29.3,-2.09,10,19,5,2021
2021-05-11,246.23,244.55,246.6,242.57,33.64,-0.38,11,19,5,2021
2021-05-12,239.0,242.16,244.38,238.07,36.68,-2.94,12,19,5,2021
2021-05-13,243.03,241.8,245.6,241.42,29.62,1.69,13,19,5,2021
2021-05-14,248.15,245.57,249.18,245.49,23.9,2.11,14,19,5,2021
2021-05-17,245.18,246.55,246.59,243.52,24.97,-1.2,17,20,5,2021
2021-05-18,243.08,246.27,246.41,242.9,20.17,-0.86,18,20,5,2021
2021-05-19,243.12,239.31,243.23,238.6,25.74,0.02,19,20,5,2021
2021-05-20,246.48,243.96,247.95,243.86,21.8,1.38,20,20,5,2021
2021-05-21,245.17,247.56,248.33,244.74,21.86,-0.53,21,20,5,2021
2021-05-24,250.78,247.78,251.16,247.51,21.41,2.29,24,21,5,2021
2021-05-25,251.72,251.77,252.75,250.82,17.7,0.37,25,21,5,2021
2021-05-26,251.49,251.43,252.94,250.75,17.77,-0.09,26,21,5,2021
2021-05-27,249.31,251.17,251.48,249.25,24.43,-0.87,27,21,5,2021
2021-05-28,249.68,251.0,252.08,249.56,18.27,0.15,28,21,5,2021
2021-06-01,247.4,251.23,251.29,246.96,23.21,-0.91,1,22,6,2021
2021-06-02,247.3,248.12,249.27,245.84,19.41,-0.04,2,22,6,2021
2021-06-03,245.71,245.22,246.34,243.0,25.31,-0.64,3,22,6,2021
2021-06-04,250.79,247.76,251.65,247.51,25.28,2.07,4,22,6,2021
2021-06-07,253.81,249.98,254.09,249.81,23.08,1.2,7,23,6,2021
2021-06-08,252.57,255.16,256.01,252.51,22.45,-0.49,8,23,6,2021
2021-06-09,253.59,253.81,255.53,253.21,17.94,0.4,9,23,6,2021
2021-06-10,257.24,254.29,257.46,253.67,24.56,1.44,10,23,6,2021
2021-06-11,257.89,257.99,258.49,256.61,19.0,0.25,11,23,6,2021
2021-06-14,259.89,257.9,259.95,256.8,19.15,0.78,14,24,6,2021
2021-06-15,258.36,259.77,259.99,257.68,18.04,-0.59,15,24,6,2021
2021-06-16,257.38,259.4,260.58,254.42,27.22,-0.38,16,24,6,2021
2021-06-17,260.9,256.06,261.75,256.01,27.57,1.37,17,24,6,2021
2021-06-18,259.43,259.63,262.3,258.75,37.2,-0.56,18,24,6,2021
2021-06-21,262.63,259.82,263.52,257.92,26.7,1.23,21,25,6,2021
2021-06-22,265.51,262.72,265.79,262.4,24.69,1.1,22,25,6,2021
2021-06-23,265.27,265.99,266.83,264.43,19.52,-0.09,23,25,6,2021
2021-06-24,266.69,266.16,267.85,265.47,21.45,0.54,24,25,6,2021
2021-06-25,265.02,266.23,267.25,264.76,25.61,-0.63,25,25,6,2021
2021-06-28,268.72,266.19,268.9,265.91,19.59,1.4,28,26,6,2021
2021-06-29,271.4,268.87,271.65,267.98,19.94,1.0,29,26,6,2021
2021-06-30,270.9,270.69,271.36,269.6,21.66,-0.18,30,26,6,2021
2021-07-01,271.6,269.61,271.84,269.6,16.73,0.26,1,26,7,2021
2021-07-02,277.65,272.82,278.0,272.5,26.47,2.23,2,26,7,2021
2021-07-06,277.66,278.03,279.37,274.3,31.57,0.0,6,27,7,2021
2021-07-07,279.93,279.4,280.69,277.15,23.26,0.82,7,27,7,2021
2021-07-08,277.42,276.9,278.73,274.87,24.62,-0.9,8,27,7,2021
2021-07-09,277.94,275.72,278.05,275.32,23.92,0.19,9,27,7,2021
2021-07-12,277.32,279.16,279.77,276.58,18.93,-0.22,12,28,7,2021
2021-07-13,280.98,277.52,282.85,277.39,26.12,1.32,13,28,7,2021
2021-07-14,282.51,282.35,283.66,280.55,23.11,0.54,14,28,7,2021
2021-07-15,281.03,282.0,282.51,279.83,22.6,-0.52,15,28,7,2021
2021-07-16,280.75,282.07,284.1,279.46,26.19,-0.1,16,28,7,2021
2021-07-19,277.01,278.93,280.37,274.45,32.94,-1.33,19,29,7,2021
2021-07-20,279.32,278.03,280.97,276.26,26.26,0.83,20,29,7,2021
2021-07-21,281.4,278.9,281.52,277.29,24.36,0.74,21,29,7,2021
2021-07-22,286.14,283.84,286.42,283.42,23.38,1.68,22,29,7,2021
2021-07-23,289.67,287.37,289.99,286.5,22.77,1.23,23,29,7,2021
2021-07-26,289.05,289.0,289.69,286.64,23.18,-0.21,26,30,7,2021
2021-07-27,286.54,289.43,289.57,282.95,33.6,-0.87,27,30,7,2021
2021-07-28,286.22,288.99,290.15,283.83,33.57,-0.11,28,30,7,2021
2021-07-29,286.5,286.24,288.62,286.08,18.17,0.1,29,30,7,2021
2021-07-30,284.91,285.17,286.66,283.91,20.94,-0.55,30,30,7,2021
2021-08-02,284.82,286.36,286.77,283.74,16.27,-0.03,2,31,8,2021
2021-08-03,287.12,285.42,287.23,284.0,17.88,0.81,3,31,8,2021
2021-08-04,286.51,286.22,287.59,284.65,16.19,-0.21,4,31,8,2021
2021-08-05,289.52,286.88,289.63,286.1,13.9,1.05,5,31,8,2021
2021-08-06,289.46,288.5,289.5,287.62,16.59,-0.02,6,31,8,2021
2021-08-09,288.33,289.75,291.55,287.81,16.12,-0.39,9,32,8,2021
2021-08-10,286.44,288.8,289.25,285.2,18.62,-0.66,10,32,8,2021
2021-08-11,286.95,287.21,288.66,285.86,13.96,0.18,11,32,8,2021
2021-08-12,289.81,286.63,289.97,286.34,14.57,1.0,12,32,8,2021
2021-08-13,292.85,289.48,292.9,289.3,18.25,1.05,13,32,8,2021
2021-08-16,294.6,293.19,294.82,290.02,22.52,0.6,16,33,8,2021
2021-08-17,293.08,292.39,293.43,291.08,20.08,-0.52,17,33,8,2021
2021-08-18,290.73,292.04,294.82,290.27,21.81,-0.8,18,33,8,2021
2021-08-19,296.77,288.69,297.47,288.64,29.85,2.08,19,33,8,2021
2021-08-20,304.36,299.72,305.84,298.06,40.82,2.56,20,33,8,2021
2021-08-23,304.65,303.25,305.4,301.85,22.83,0.1,23,34,8,2021
2021-08-24,302.62,305.02,305.65,302.0,18.18,-0.67,24,34,8,2021
2021-08-25,302.01,304.3,304.59,300.42,20.01,-0.2,25,34,8,2021
2021-08-26,299.09,300.99,302.43,298.95,17.67,-0.97,26,34,8,2021
2021-08-27,299.72,298.99,300.87,296.83,22.61,0.21,27,34,8,2021
2021-08-30,303.59,301.12,304.22,301.06,16.35,1.29,30,35,8,2021
2021-08-31,301.88,304.42,304.5,301.5,26.29,-0.56,31,35,8,2021
2021-09-01,301.83,302.87,305.19,301.49,18.98,-0.02,1,35,9,2021
2021-09-02,301.15,302.2,303.36,300.18,16.29,-0.23,2,35,9,2021
2021-09-03,301.14,300.99,302.6,300.26,14.75,0.0,3,35,9,2021
2021-09-07,300.18,301.0,301.09,298.2,17.18,-0.32,7,36,9,2021
2021-09-08,300.21,299.78,300.61,297.47,15.05,0.01,8,36,9,2021
2021-09-09,297.25,300.82,302.14,297.0,19.93,-0.99,9,36,9,2021
2021-09-10,295.71,298.42,299.92,295.38,19.63,-0.52,10,36,9,2021
2021-09-13,296.99,297.55,298.54,294.08,23.65,0.43,13,37,9,2021
2021-09-14,299.79,299.56,301.39,298.1,21.85,0.94,14,37,9,2021
2021-09-15,304.82,303.26,305.32,301.82,28.36,1.68,15,37,9,2021
2021-09-16,305.22,303.76,305.31,300.76,19.55,0.13,16,37,9,2021
2021-09-17,299.87,304.17,304.5,299.53,41.37,-1.75,17,37,9,2021
2021-09-20,294.3,296.33,298.72,289.52,38.28,-1.86,20,38,9,2021
2021-09-21,294.8,295.69,297.54,294.07,22.36,0.17,21,38,9,2021
2021-09-22,298.58,296.73,300.22,294.51,26.63,1.28,22,38,9,2021
2021-09-23,299.56,298.85,300.9,297.53,18.6,0.33,23,38,9,2021
2021-09-24,299.35,298.23,299.8,296.93,15.0,-0.07,24,38,9,2021
2021-09-27,294.17,296.14,296.47,292.94,23.57,-1.73,27,39,9,2021
2021-09-28,283.52,289.8,290.78,282.75,43.19,-3.62,28,39,9,2021
2021-09-29,284.0,285.1,286.77,283.01,26.35,0.17,29,39,9,2021
2021-09-30,281.92,285.71,287.83,281.62,32.34,-0.73,30,39,9,2021
2021-10-01,289.1,282.12,289.98,281.29,30.09,2.55,1,39,10,2021
2021-10-04,283.11,287.4,287.75,280.25,31.35,-2.07,4,40,10,2021
2021-10-05,288.76,284.05,290.4,284.05,24.99,2.0,5,40,10,2021
2021-10-06,293.11,285.78,293.63,285.51,28.0,1.51,6,40,10,2021
2021-10-07,294.85,295.18,296.64,293.92,20.43,0.59,7,40,10,2021
2021-10-08,294.85,296.22,296.64,293.76,17.69,0.0,8,40,10,2021
2021-10-11,294.23,292.92,297.97,292.75,19.3,-0.21,11,41,10,2021
2021-10-12,292.88,295.34,295.44,292.35,17.97,-0.46,12,41,10,2021
2021-10-13,296.31,294.91,297.28,293.49,23.42,1.17,13,41,10,2021
2021-10-14,302.75,299.21,303.27,297.83,27.26,2.17,14,41,10,2021
2021-10-15,304.21,302.34,304.45,300.52,25.38,0.48,15,41,10,2021
2021-10-18,307.29,303.57,308.21,302.69,22.73,1.01,18,42,10,2021
2021-10-19,308.23,308.35,309.3,307.22,17.68,0.31,19,42,10,2021
2021-10-20,307.41,309.21,309.7,306.11,16.54,-0.27,20,42,10,2021
2021-10-21,310.76,307.17,311.02,306.36,16.92,1.09,21,42,10,2021
2021-10-22,309.16,310.4,311.09,307.8,17.45,-0.51,22,42,10,2021
2021-10-25,308.13,309.36,309.4,306.46,17.55,-0.33,25,43,10,2021
2021-10-26,310.11,311.0,312.39,308.6,28.11,0.64,26,43,10,2021
2021-10-27,323.17,316.0,326.1,316.0,52.59,4.21,27,43,10,2021
2021-10-28,324.35,324.32,324.87,321.36,26.3,0.37,28,43,10,2021
2021-10-29,331.62,324.13,332.0,323.9,34.77,2.24,29,43,10,2021
2021-11-01,329.37,331.36,331.49,326.37,27.07,-0.68,1,44,11,2021
2021-11-02,333.13,330.31,333.45,330.0,26.49,1.14,2,44,11,2021
2021-11-03,334.0,333.9,334.9,330.65,21.5,0.26,3,44,11,2021
2021-11-04,336.44,332.89,336.54,329.51,23.99,0.73,4,44,11,2021
2021-11-05,336.06,338.51,338.79,334.42,22.57,-0.11,5,44,11,2021
2021-11-08,336.99,337.3,337.65,334.44,20.9,0.28,8,45,11,2021
2021-11-09,335.95,337.11,338.72,334.53,21.31,-0.31,9,45,11,2021
2021-11-10,330.8,334.57,334.63,329.92,25.5,-1.53,10,45,11,2021
2021-11-11,332.43,331.25,333.77,330.51,16.85,0.49,11,45,11,2021
2021-11-12,336.72,333.92,337.23,333.79,23.83,1.29,12,45,11,2021
2021-11-15,336.07,337.54,337.88,334.03,16.72,-0.19,15,46,11,2021
2021-11-16,339.51,335.68,340.67,335.51,20.89,1.02,16,46,11,2021
2021-11-17,339.12,338.94,342.19,338.0,19.05,-0.11,17,46,11,2021
2021-11-18,341.27,338.18,342.45,337.12,22.46,0.63,18,46,11,2021
2021-11-19,343.11,342.64,345.1,342.2,21.96,0.54,19,46,11,2021
2021-11-22,339.83,344.62,349.67,339.55,31.03,-0.96,22,47,11,2021
2021-11-23,337.68,337.05,339.45,333.56,30.43,-0.63,23,47,11,2021
2021-11-24,337.91,336.28,338.16,333.91,21.66,0.07,24,47,11,2021
2021-11-26,329.68,334.35,337.93,328.12,24.22,-2.44,26,47,11,2021
2021-11-29,336.63,334.94,339.03,334.74,28.56,2.11,29,48,11,2021
2021-11-30,330.59,335.32,337.78,328.99,42.89,-1.79,30,48,11,2021
2021-12-01,330.08,335.13,339.28,329.39,33.4,-0.15,1,48,12,2021
2021-12-02,329.49,330.3,333.49,327.8,30.77,-0.18,2,48,12,2021
2021-12-03,323.01,331.99,332.7,318.03,41.78,-1.97,3,48,12,2021
2021-12-06,326.19,323.95,327.45,319.23,30.03,0.98,6,49,12,2021
2021-12-07,334.92,331.64,335.8,330.1,31.02,2.68,7,49,12,2021
2021-12-08,334.97,335.31,335.5,330.8,24.76,0.01,8,49,12,2021
2021-12-09,333.1,334.41,336.49,332.12,22.21,-0.56,9,49,12,2021
2021-12-10,342.54,334.98,343.0,334.79,38.1,2.83,10,49,12,2021
2021-12-13,339.4,340.68,343.79,339.08,28.9,-0.92,13,50,12,2021
2021-12-14,328.34,333.22,334.64,324.11,44.44,-3.26,14,50,12,2021
2021-12-15,334.65,328.61,335.19,324.5,35.38,1.92,15,50,12,2021
2021-12-16,324.9,335.71,336.76,323.02,35.03,-2.91,16,50,12,2021
2021-12-17,323.8,320.88,324.92,317.25,47.98,-0.34,17,50,12,2021
2021-12-20,319.91,320.05,322.8,317.57,28.33,-1.2,20,51,12,2021
2021-12-21,327.29,323.29,327.73,319.8,24.74,2.31,21,51,12,2021
2021-12-22,333.2,328.3,333.61,325.75,24.83,1.81,22,51,12,2021
2021-12-23,334.69,332.75,336.39,332.73,19.62,0.45,23,51,12,2021
2021-12-27,342.45,335.46,342.48,335.43,19.95,2.32,27,52,12,2021
2021-12-28,341.25,343.15,343.81,340.32,15.66,-0.35,28,52,12,2021
2021-12-29,341.95,341.3,344.3,339.68,15.04,0.21,29,52,12,2021
2021-12-30,339.32,341.91,343.13,338.82,15.99,-0.77,30,52,12,2021
2021-12-31,336.32,338.51,339.36,335.85,18.0,-0.88,31,52,12,2021
2022-01-03,334.75,335.35,338.0,329.78,28.92,-0.47,3,1,1,2022
2022-01-04,329.01,334.83,335.2,326.12,32.67,-1.71,4,1,1,2022
2022-01-05,316.38,325.86,326.07,315.98,40.05,-3.84,5,1,1,2022
2022-01-06,313.88,313.15,318.7,311.49,39.65,-0.79,6,1,1,2022
2022-01-07,314.04,314.15,316.5,310.09,32.72,0.05,7,1,1,2022
2022-01-10,314.27,309.49,314.72,304.69,44.29,0.07,10,2,1,2022
2022-01-11,314.98,313.38,316.61,309.89,29.39,0.23,11,2,1,2022
2022-01-12,318.27,319.67,323.41,317.08,34.37,1.04,12,2,1,2022
2022-01-13,304.8,320.47,320.88,304.0,45.37,-4.23,13,2,1,2022
2022-01-14,310.2,304.25,310.82,303.75,39.85,1.77,14,2,1,2022
2022-01-18,302.65,304.07,309.8,301.74,42.43,-2.43,18,3,1,2022
2022-01-19,303.33,306.29,313.91,302.7,45.93,0.22,19,3,1,2022
2022-01-20,301.6,309.07,311.65,301.14,35.38,-0.57,20,3,1,2022
2022-01-21,296.03,302.69,304.11,295.61,57.98,-1.85,21,3,1,2022
2022-01-24,296.37,292.2,297.11,276.05,86.04,0.11,24,4,1,2022
2022-01-25,288.49,291.52,294.99,285.17,72.85,-2.66,25,4,1,2022
2022-01-26,296.71,307.99,308.5,293.03,90.43,2.85,26,4,1,2022
2022-01-27,299.84,302.66,307.3,297.93,53.48,1.05,27,4,1,2022
2022-01-28,308.26,300.23,308.48,294.45,49.74,2.81,28,4,1,2022
2022-01-31,310.98,308.95,312.38,306.37,46.44,0.88,31,5,1,2022
2022-02-01,308.76,310.41,310.63,305.13,40.95,-0.71,1,5,2,2022
2022-02-02,313.46,309.63,315.12,308.88,36.64,1.52,2,5,2,2022
2022-02-03,301.25,309.49,311.23,299.96,43.73,-3.9,3,5,2,2022
2022-02-04,305.94,300.21,308.8,299.97,35.1,1.56,4,5,2,2022
2022-02-07,300.95,306.17,307.84,299.9,28.53,-1.63,7,6,2,2022
2022-02-08,304.56,301.25,305.56,299.95,32.42,1.2,8,6,2,2022
2022-02-09,311.21,309.87,311.93,307.39,31.28,2.18,9,6,2,2022
2022-02-10,302.38,304.04,309.12,300.7,45.39,-2.84,10,6,2,2022
2022-02-11,295.04,303.19,304.29,294.22,39.18,-2.43,11,6,2,2022
2022-02-14,295.0,293.77,296.76,291.35,36.36,-0.01,14,7,2,2022
2022-02-15,300.47,300.01,300.8,297.02,27.38,1.85,15,7,2,2022
2022-02-16,299.5,298.37,300.87,293.68,29.98,-0.32,16,7,2,2022
2022-02-17,290.73,296.36,296.8,290.0,32.46,-2.93,17,7,2,2022
2022-02-18,287.93,293.05,293.86,286.31,34.26,-0.96,18,7,2,2022
2022-02-22,287.72,285.0,291.54,284.5,41.74,-0.07,22,8,2,2022
2022-02-23,280.27,290.18,291.7,280.1,37.81,-2.59,23,8,2,2022
2022-02-24,294.59,272.51,295.16,271.52,56.99,5.11,24,8,2,2022
2022-02-25,297.31,295.14,297.63,291.65,32.55,0.92,25,8,2,2022
2022-02-28,298.79,294.31,299.14,293.0,34.63,0.5,28,9,2,2022
2022-03-01,294.95,296.4,299.97,292.15,31.22,-1.29,1,9,3,2022
2022-03-02,300.19,295.36,301.47,293.7,31.87,1.78,2,9,3,2022
2022-03-03,295.92,302.89,303.13,294.05,27.31,-1.42,3,9,3,2022
2022-03-04,289.86,294.29,295.66,287.17,32.37,-2.05,4,9,3,2022
2022-03-07,278.91,288.53,289.69,278.53,43.16,-3.78,7,10,3,2022
2022-03-08,275.85,277.8,283.96,270.0,48.16,-1.1,8,10,3,2022
2022-03-09,288.5,283.44,289.6,280.78,35.2,4.59,9,10,3,2022
